date,away_team,away_score,home_team,home_score,game_note
2025-10-01,Cedar Crest College,0,University of Valley Forge,0,Sch
2025-10-01,Neumann University,0,Stevenson University,0,Sch
2025-10-01,Worcester Polytechnic Institute,0,Wheaton College (Massachusetts),0,Sch
2025-10-01,Penn State Harrisburg,0,Notre Dame of Maryland University,0,Sch
2025-10-01,Rowan University,0,New Jersey City University,0,Sch
2025-10-01,Washington and Lee University,0,Bridgewater College (Virginia),0,Sch
2025-10-01,Houghton University,0,State University of New York at Brockport,0,Sch
2025-10-01,State University of New York at Geneseo,0,Keuka College,0,Sch
2025-10-01,Saint Vincent College,0,Bethany College (West Virginia),0,Sch
2025-10-01,State University of New York Polytechnic Institute,0,Utica University,0,Sch
2025-10-01,Webster University,0,Eureka College,0,Sch
2025-10-01,Chatham University,0,Thiel College,0,Sch
2025-10-01,Belhaven University,0,LaGrange College,0,Sch
2025-10-01,Medgar Evers College,0,Cairn University,0,Sch
2025-10-01,University of Northwestern-St. Paul,0,"University of Minnesota, Morris",0,Sch
2025-10-01,Simmons University,0,University of Saint Joseph (Connecticut),0,Sch
2025-10-01,St. Joseph's University NY (Brooklyn),0,University of Mount Saint Vincent,0,Sch
2025-10-01,Suffolk University,0,University of Massachusetts Boston,0,Sch
2025-10-01,Massachusetts Maritime Academy,0,Rhode Island College,0,Sch
2025-10-01,Clark University (Massachusetts),0,Fitchburg State University,0,Sch
2025-10-01,Wesleyan College (Georgia),0,Piedmont University,0,Sch
2025-10-01,"St. Joseph's University, New York L.I.",0,Sarah Lawrence College,0,Sch
2025-10-01,Western New England University,0,Westfield State University,0,Sch
2025-10-01,Lesley University,0,Curry College,0,Sch
2025-10-01,Emerson College,0,Bowdoin College,0,Sch
2025-10-01,Pennsylvania College of Technology,0,Keystone College,0,Sch
2025-10-01,"Pennsylvania State Univ. Erie, the Behrend College",0,Carnegie Mellon University,0,Sch
2025-10-01,Macalester College,0,Saint Mary's University of Minnesota,0,Sch
2025-10-01,University of Dubuque,0,University of Wisconsin-Platteville,0,Sch
2025-10-01,Blackburn College,0,Westminster College (Missouri),0,Sch
2025-10-02,State University of New York at Delhi,0,Hartwick College,0,Sch
2025-10-03,Capital University,0,Baldwin Wallace University,0,Sch
2025-10-03,Centre College,0,Millsaps College,0,Sch
2025-10-03,Hope College,0,Alma College,0,Sch
2025-10-03,Hendrix College,0,Concordia University Texas,0,Sch
2025-10-03,Piedmont University,0,Huntingdon College,0,Sch
2025-10-03,Whitman College,0,Lewis & Clark College,0,Sch
2025-10-03,University of Wisconsin-Superior,0,Martin Luther College,0,Sch
2025-10-03,Austin College,0,McMurry University,0,Sch
2025-10-03,Mitchell College,0,New England College,0,Sch
2025-10-03,Trinity University (Texas),0,Oglethorpe University,0,Sch
2025-10-03,Sewanee,0,Rhodes College,0,Sch
2025-10-03,LeTourneau University,0,Schreiner University,0,Sch
2025-10-03,University of the Ozarks (Arkansas),0,Texas Lutheran University,0,Sch
2025-10-03,New Jersey City University,0,Brooklyn College,0,Sch
2025-10-03,Regis College (Massachusetts),0,Norwich University,0,Sch
2025-10-03,University of Dallas,0,University of St. Thomas (Texas),0,Sch
2025-10-03,Anna Maria College,0,Massachusetts College of Liberal Arts,0,Sch
2025-10-03,The City College of New York,0,U.S. Merchant Marine Academy,0,Sch
2025-10-03,William Peace University,0,Southern Virginia University,0,Sch
2025-10-03,Westfield State University,0,Massachusetts Maritime Academy,0,Sch
2025-10-03,Southwestern University (Texas),0,Berry College,0,Sch
2025-10-04,Calvin University,0,Saint Mary's College (Indiana),0,Sch
2025-10-04,Augustana College (Illinois),0,Carroll University (Wisconsin),0,Sch
2025-10-04,Illinois Wesleyan University,0,Carthage College,0,Sch
2025-10-04,University of Rochester,0,Case Western Reserve University,0,Sch
2025-10-04,"University of Massachusetts, Dartmouth",0,Vermont State University Castleton,0,Sch
2025-10-04,Centre College,0,Rhodes College,0,Sch
2025-10-04,"University of California, Santa Cruz",0,Chapman University,0,Sch
2025-10-04,Albion College,0,The University of Olivet,0,Sch
2025-10-04,New York University,0,University of Chicago,0,Sch
2025-10-04,University of Mary Washington,0,Christopher Newport University,0,Sch
2025-10-04,Clarkson University,0,Hobart and William Smith Colleges,0,Sch
2025-10-04,Central College (Iowa),0,Coe College,0,Sch
2025-10-04,Hamilton College,0,Colby College,0,Sch
2025-10-04,Colby-Sawyer College,0,Albertus Magnus College,0,Sch
2025-10-04,Elmira College,0,Alfred University,0,Sch
2025-10-04,The College of New Jersey,0,Montclair State University,0,Sch
2025-10-04,Carleton College,0,St. Catherine University,0,Sch
2025-10-04,La Roche University,0,Alfred State College,0,Sch
2025-10-04,Saint Mary's University of Minnesota,0,"Concordia College, Moorhead",0,Sch
2025-10-04,Allegheny College,0,Geneva College,0,Sch
2025-10-04,Cornell College,0,Lawrence University,0,Sch
2025-10-04,Plattsburgh State University of New York,0,State University of New York at Cortland,0,Sch
2025-10-04,University of Northwestern-St. Paul,0,Crown College (Minnesota),0,Sch
2025-10-04,Alvernia University,0,Stevenson University,0,Sch
2025-10-04,Dean College,0,Simmons University,0,Sch
2025-10-04,Delaware Valley University,0,DeSales University,0,Sch
2025-10-04,Denison University,0,Ohio Wesleyan University,0,Sch
2025-10-04,DePauw University,0,John Carroll University,0,Sch
2025-10-04,Dickinson College,0,Franklin & Marshall College,0,Sch
2025-10-04,Earlham College,0,Anderson University (Indiana),0,Sch
2025-10-04,Amherst College,0,Wesleyan University (Connecticut),0,Sch
2025-10-04,University of Mary Hardin-Baylor,0,East Texas Baptist University,0,Sch
2025-10-04,Edgewood University,0,Concordia University Wisconsin,0,Sch
2025-10-04,Susquehanna University,0,Elizabethtown College,0,Sch
2025-10-04,Millikin University,0,Elmhurst University,0,Sch
2025-10-04,Westminster College (Pennsylvania),0,Franciscan University of Steubenville,0,Sch
2025-10-04,Gettysburg College,0,Salisbury University,0,Sch
2025-10-04,Greensboro College,0,Warren Wilson College,0,Sch
2025-10-04,Ripon College,0,Grinnell College,0,Sch
2025-10-04,Thiel College,0,Grove City College,0,Sch
2025-10-04,Washington and Lee University,0,Guilford College,0,Sch
2025-10-04,Hamline University,0,The College of St. Scholastica,0,Sch
2025-10-04,Rose-Hulman Institute of Technology,0,Hanover College,0,Sch
2025-10-04,Hardin-Simmons University,0,Howard Payne University,0,Sch
2025-10-04,Eastern University,0,Hood College,0,Sch
2025-10-04,University of Maine at Presque Isle,0,Husson University,0,Sch
2025-10-04,Illinois College,0,Lake Forest College,0,Sch
2025-10-04,Ithaca College,0,Skidmore College,0,Sch
2025-10-04,Bryn Mawr College,0,Johns Hopkins University,0,Sch
2025-10-04,Endicott College,0,Johnson & Wales University (Providence),0,Sch
2025-10-04,LaGrange College,0,Asbury University,0,Sch
2025-10-04,Wilkes University,0,Juniata College,0,Sch
2025-10-04,Kean University,0,Ramapo College,0,Sch
2025-10-04,University of Southern Maine,0,Keene State College,0,Sch
2025-10-04,The College of Wooster,0,Kenyon College,0,Sch
2025-10-04,Stevens Institute of Technology,0,King's College (Pennsylvania),0,Sch
2025-10-04,Knox College,0,Beloit College,0,Sch
2025-10-04,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,University of La Verne,0,Sch
2025-10-04,Lakeland University,0,Aurora University,0,Sch
2025-10-04,Lebanon Valley College,0,Arcadia University,0,Sch
2025-10-04,Augsburg University,0,Macalester College,0,Sch
2025-10-04,Drew University,0,Lycoming College,0,Sch
2025-10-04,Westminster College (Missouri),0,Lyon College,0,Sch
2025-10-04,Maine Maritime Academy,0,"University of Maine, Farmington",0,Sch
2025-10-04,Transylvania University,0,Manchester University,0,Sch
2025-10-04,Marian University (Wisconsin),0,Illinois Institute of Technology,0,Sch
2025-10-04,Ohio Northern University,0,Marietta College,0,Sch
2025-10-04,Kalamazoo College,0,Adrian College,0,Sch
2025-10-04,Agnes Scott College,0,Maryville College (Tennessee),0,Sch
2025-10-04,University of Lynchburg,0,Averett University,0,Sch
2025-10-04,McDaniel College,0,Swarthmore College,0,Sch
2025-10-04,Widener University,0,Messiah University,0,Sch
2025-10-04,Brevard College,0,Methodist University,0,Sch
2025-10-04,Babson College,0,Worcester Polytechnic Institute,0,Sch
2025-10-04,Bowdoin College,0,Middlebury College,0,Sch
2025-10-04,Misericordia University,0,"Fairleigh Dickinson University, Florham",0,Sch
2025-10-04,Mississippi University for Women,0,Spalding University,0,Sch
2025-10-04,Mount Aloysius College,0,"Pennsylvania State Univ. Erie, the Behrend College",0,Sch
2025-10-04,Muhlenberg College,0,Ursinus College,0,Sch
2025-10-04,Nazareth University,0,Houghton University,0,Sch
2025-10-04,Pfeiffer University,0,North Carolina Wesleyan University,0,Sch
2025-10-04,Wheaton College (Illinois),0,North Park University,0,Sch
2025-10-04,Occidental College,0,University of Redlands,0,Sch
2025-10-04,State University of New York at Oswego,0,State University of New York at Morrisville,0,Sch
2025-10-04,Otterbein University,0,University of Mount Union,0,Sch
2025-10-04,Pacific University (Oregon),0,Pacific Lutheran University,0,Sch
2025-10-04,Milwaukee School of Engineering,0,Benedictine University (Illinois),0,Sch
2025-10-04,Eureka College,0,Principia College,0,Sch
2025-10-04,"Purchase College, State University of New York",0,Mount Saint Mary College (New York),0,Sch
2025-10-04,Randolph-Macon College,0,Sweet Briar College,0,Sch
2025-10-04,Randolph College,0,Hollins University,0,Sch
2025-10-04,Roanoke College,0,Bridgewater College (Virginia),0,Sch
2025-10-04,Wisconsin Lutheran College,0,Rockford University,0,Sch
2025-10-04,"Rutgers, The State Univ. of New Jersey, Camden",0,Rowan University,0,Sch
2025-10-04,"Rutgers, The State Univ. of New Jersey, Newark",0,William Paterson University of New Jersey,0,Sch
2025-10-04,St. Olaf College,0,College of Saint Benedict,0,Sch
2025-10-04,Gustavus Adolphus College,0,Bethel University (Minnesota),0,Sch
2025-10-04,St. Lawrence University,0,Bard College,0,Sch
2025-10-04,Keystone College,0,St. Mary's College of Maryland,0,Sch
2025-10-04,Saint Vincent College,0,Hiram College,0,Sch
2025-10-04,Shenandoah University,0,Virginia Wesleyan University,0,Sch
2025-10-04,Smith College,0,Wellesley College,0,Sch
2025-10-04,Russell Sage College,0,St. John Fisher University,0,Sch
2025-10-04,"Buffalo State, State University of New York",0,State University of New York at Canton,0,Sch
2025-10-04,Bluffton University,0,Berea College,0,Sch
2025-10-04,Farmingdale State College,0,University of Mount Saint Vincent,0,Sch
2025-10-04,State University of New York at New Paltz,0,The State University of New York at Fredonia,0,Sch
2025-10-04,State University of New York at Potsdam,0,State University of New York at Oneonta,0,Sch
2025-10-04,Thomas College,0,University of New England,0,Sch
2025-10-04,Tufts University,0,Trinity College (Connecticut),0,Sch
2025-10-04,Rensselaer Polytechnic Institute,0,Union College (New York),0,Sch
2025-10-04,Utica University,0,State University of New York at Geneseo,0,Sch
2025-10-04,Brandeis University,0,Washington University in St. Louis,0,Sch
2025-10-04,Vassar College,0,Rochester Institute of Technology,0,Sch
2025-10-04,Waynesburg University,0,Washington and Jefferson College,0,Sch
2025-10-04,Wentworth Institute of Technology,0,Suffolk University,0,Sch
2025-10-04,Bridgewater State University,0,Worcester State University,0,Sch
2025-10-04,Pomona-Pitzer Colleges,0,Whittier College,0,Sch
2025-10-04,Whitworth University,0,George Fox University,0,Sch
2025-10-04,Williams College,0,Bates College,0,Sch
2025-10-04,University of Wisconsin-Oshkosh,0,University of Wisconsin-Eau Claire,0,Sch
2025-10-04,University of Wisconsin-La Crosse,0,University of Wisconsin-Stevens Point,0,Sch
2025-10-04,University of Wisconsin-River Falls,0,University of Wisconsin-Whitewater,0,Sch
2025-10-04,University of Wisconsin-Platteville,0,University of Wisconsin-Stout,0,Sch
2025-10-04,Albright College,0,York College (Pennsylvania),0,Sch
2025-10-04,Buena Vista University,0,Loras College,0,Sch
2025-10-04,Roger Williams University,0,Western New England University,0,Sch
2025-10-04,Stockton University,0,New Jersey City University,0,Sch
2025-10-04,Elms College,0,Saint Joseph's College (Maine),0,Sch
2025-10-04,Sarah Lawrence College,0,St. Joseph's University NY (Brooklyn),0,Sch
2025-10-04,University of Massachusetts Boston,0,Western Connecticut State University,0,Sch
2025-10-04,York College (New York),0,Yeshiva University,0,Sch
2025-10-04,Centenary University (New Jersey),0,Immaculata University,0,Sch
2025-10-04,Fitchburg State University,0,Salem State University,0,Sch
2025-10-04,Saint Elizabeth University,0,Gwynedd Mercy University,0,Sch
2025-10-04,Rivier University,0,Emmanuel College (Massachusetts),0,Sch
2025-10-04,Chatham University,0,Bethany College (West Virginia),0,Sch
2025-10-04,Lasell University,0,University of Saint Joseph (Connecticut),0,Sch
2025-10-04,Trine University,0,North Central College,0,Sch
2025-10-04,Emerson College,0,Clark University (Massachusetts),0,Sch
2025-10-04,Curry College,0,Nichols College,0,Sch
2025-10-04,Wittenberg University,0,Oberlin College,0,Sch
2025-10-04,Catholic University,0,Moravian University,0,Sch
2025-10-04,Plymouth State University,0,Eastern Connecticut State University,0,Sch
2025-10-04,Massachusetts Institute of Technology,0,U.S. Coast Guard Academy,0,Sch
2025-10-04,State University of New York Polytechnic Institute,0,State University of New York at Brockport,0,Sch
2025-10-04,Springfield College,0,Salve Regina University,0,Sch
2025-10-04,University of Scranton,0,Goucher College,0,Sch
2025-10-04,Lesley University,0,VTSU-Johnson,0,Sch
2025-10-04,Mount St. Joseph University,0,Franklin College,0,Sch
2025-10-04,Luther College,0,University of Dubuque,0,Sch
2025-10-04,Heidelberg University,0,Wilmington College (Ohio),0,Sch
2025-10-04,Pratt Institute,0,Marymount University (Virginia),0,Sch
2025-10-04,State University of New York Maritime College,0,State University of New York at Old Westbury,0,Sch
2025-10-04,Neumann University,0,Marywood University,0,Sch
2025-10-04,Cedar Crest College,0,Wilson College,0,Sch
2025-10-04,Hartwick College,0,Keuka College,0,Sch
2025-10-04,Manhattanville University,0,"St. Joseph's University, New York L.I.",0,Sch
2025-10-04,Cairn University,0,"Penn State University, Abington",0,Sch
2025-10-04,Linfield University,0,University of Puget Sound,0,Sch
2025-10-04,Penn State Harrisburg,0,University of Valley Forge,0,Sch
2025-10-04,North Central University,0,"University of Minnesota, Morris",0,Sch
2025-10-04,Notre Dame of Maryland University,0,Pennsylvania College of Technology,0,Sch
2025-10-04,Webster University,0,Greenville University,0,Sch
2025-10-04,Haverford College,0,Washington College (Maryland),0,Sch
2025-10-04,California Institute of Technology,0,California Lutheran University,0,Sch
2025-10-04,"University of Pittsburgh, Greensburg",0,"University of Pittsburgh, Bradford",0,Sch
2025-10-04,Nebraska Wesleyan University,0,Simpson College,0,Sch
2025-10-04,University of Wisconsin-Superior,0,Bethany Lutheran College,0,Sch
2025-10-04,Wesleyan College (Georgia),0,Belhaven University,0,Sch
2025-10-04,Gordon College,0,University of Hartford,0,Sch
2025-10-05,St. Norbert College,0,Concordia University Chicago,0,Sch
2025-10-05,Hamilton College,0,Bates College,0,Sch
2025-10-05,Hendrix College,0,Texas Lutheran University,0,Sch
2025-10-05,Whitworth University,0,Lewis & Clark College,0,Sch
2025-10-05,Meredith College,0,Mary Baldwin University,0,Sch
2025-10-05,LeTourneau University,0,McMurry University,0,Sch
2025-10-05,Sewanee,0,Millsaps College,0,Sch
2025-10-05,Mississippi University for Women,0,Berea College,0,Sch
2025-10-05,Linfield University,0,Pacific Lutheran University,0,Sch
2025-10-05,Trinity University (Texas),0,Berry College,0,Sch
2025-10-05,Austin College,0,Schreiner University,0,Sch
2025-10-05,Williams College,0,University of Southern Maine,0,Sch
2025-10-05,Concordia University Texas,0,University of the Ozarks (Arkansas),0,Sch
2025-10-05,Whitman College,0,George Fox University,0,Sch
2025-10-05,Southwestern University (Texas),0,Oglethorpe University,0,Sch
2025-10-05,University of Dallas,0,Centenary College (Louisiana),0,Sch
2025-10-05,Emory University,0,Carnegie Mellon University,0,Sch
2025-10-05,Stevens Institute of Technology,0,Penn State Harrisburg,0,Sch
2025-10-05,Pacific University (Oregon),0,University of Puget Sound,0,Sch
2025-10-06,Illinois Institute of Technology,0,University of Chicago,0,Sch
2025-10-06,Mount Holyoke College,0,Wheaton College (Massachusetts),0,Sch
2025-10-06,Lesley University,0,Rhode Island College,0,Sch
2025-10-06,Amherst College,0,Emmanuel College (Massachusetts),0,Sch
2025-10-07,Vermont State University Castleton,0,Westfield State University,0,Sch
2025-10-07,Clarkson University,0,St. Lawrence University,0,Sch
2025-10-07,Colby College,0,Husson University,0,Sch
2025-10-07,University of Rochester,0,Alfred University,0,Sch
2025-10-07,"University of Minnesota, Morris",0,Crown College (Minnesota),0,Sch
2025-10-07,Dean College,0,Rivier University,0,Sch
2025-10-07,Elizabethtown College,0,Juniata College,0,Sch
2025-10-07,Geneva College,0,Saint Vincent College,0,Sch
2025-10-07,Mary Baldwin University,0,Greensboro College,0,Sch
2025-10-07,Grove City College,0,Hiram College,0,Sch
2025-10-07,University of Scranton,0,Lycoming College,0,Sch
2025-10-07,Maranatha Baptist University,0,Ripon College,0,Sch
2025-10-07,Bethany Lutheran College,0,Martin Luther College,0,Sch
2025-10-07,Moravian University,0,Drew University,0,Sch
2025-10-07,North Carolina Wesleyan University,0,William Peace University,0,Sch
2025-10-07,Lancaster Bible College,0,Penn State Berks College,0,Sch
2025-10-07,"Purchase College, State University of New York",0,Farmingdale State College,0,Sch
2025-10-07,St. Mary's College of Maryland,0,Notre Dame of Maryland University,0,Sch
2025-10-07,Salisbury University,0,Stevenson University,0,Sch
2025-10-07,Wilkes University,0,Susquehanna University,0,Sch
2025-10-07,Endicott College,0,Tufts University,0,Sch
2025-10-07,Washington University in St. Louis,0,Greenville University,0,Sch
2025-10-07,Westminster College (Pennsylvania),0,Chatham University,0,Sch
2025-10-07,Salem College (North Carolina),0,Pfeiffer University,0,Sch
2025-10-07,St. Joseph's University NY (Brooklyn),0,State University of New York at Old Westbury,0,Sch
2025-10-07,Sarah Lawrence College,0,Manhattanville University,0,Sch
2025-10-07,Cairn University,0,Wilson College,0,Sch
2025-10-07,Lehman College,0,State University of New York Maritime College,0,Sch
2025-10-07,University of Mount Saint Vincent,0,"St. Joseph's University, New York L.I.",0,Sch
2025-10-07,Sweet Briar College,0,Washington and Lee University,0,Sch
2025-10-07,"Penn State University, Abington",0,Cedar Crest College,0,Sch
2025-10-07,Eastern University,0,Stockton University,0,Sch
2025-10-07,Goucher College,0,Catholic University,0,Sch
2025-10-07,Mount Saint Mary College (New York),0,U.S. Merchant Marine Academy,0,Sch
2025-10-07,Maine Maritime Academy,0,Bowdoin College,0,Sch
2025-10-07,Penn State Harrisburg,0,Pennsylvania College of Technology,0,Sch
2025-10-07,North Central University,0,University of Northwestern-St. Paul,0,Sch
2025-10-08,California Lutheran University,0,Whittier College,0,Sch
2025-10-08,Trine University,0,Calvin University,0,Sch
2025-10-08,Heidelberg University,0,Capital University,0,Sch
2025-10-08,Carthage College,0,Carroll University (Wisconsin),0,Sch
2025-10-08,Occidental College,0,Chapman University,0,Sch
2025-10-08,Albion College,0,Hope College,0,Sch
2025-10-08,Christopher Newport University,0,Southern Virginia University,0,Sch
2025-10-08,Coe College,0,Buena Vista University,0,Sch
2025-10-08,Simmons University,0,Colby-Sawyer College,0,Sch
2025-10-08,Concordia University Chicago,0,Concordia University Wisconsin,0,Sch
2025-10-08,Washington and Jefferson College,0,Allegheny College,0,Sch
2025-10-08,Connecticut College,0,Bridgewater State University,0,Sch
2025-10-08,Grinnell College,0,Cornell College,0,Sch
2025-10-08,State University of New York at Cortland,0,State University of New York at Oswego,0,Sch
2025-10-08,Covenant College,0,Agnes Scott College,0,Sch
2025-10-08,Alma College,0,Adrian College,0,Sch
2025-10-08,William Paterson University of New Jersey,0,Alvernia University,0,Sch
2025-10-08,DePauw University,0,Wittenberg University,0,Sch
2025-10-08,Dickinson College,0,University of Mary Washington,0,Sch
2025-10-08,Aurora University,0,Dominican University (Illinois),0,Sch
2025-10-08,Bluffton University,0,Earlham College,0,Sch
2025-10-08,Eastern Mennonite University,0,Roanoke College,0,Sch
2025-10-08,Eastern Connecticut State University,0,Trinity College (Connecticut),0,Sch
2025-10-08,Edgewood University,0,St. Norbert College,0,Sch
2025-10-08,Elmhurst University,0,North Park University,0,Sch
2025-10-08,"University of Massachusetts, Dartmouth",0,Framingham State University,0,Sch
2025-10-08,McDaniel College,0,Franklin & Marshall College,0,Sch
2025-10-08,Johns Hopkins University,0,Gettysburg College,0,Sch
2025-10-08,Randolph-Macon College,0,Guilford College,0,Sch
2025-10-08,University of Wisconsin-River Falls,0,Hamline University,0,Sch
2025-10-08,Mount St. Joseph University,0,Hanover College,0,Sch
2025-10-08,Hilbert College,0,"Pennsylvania State Univ. Erie, the Behrend College",0,Sch
2025-10-08,Hood College,0,Lebanon Valley College,0,Sch
2025-10-08,Huntingdon College,0,Wesleyan College (Georgia),0,Sch
2025-10-08,Beloit College,0,Illinois College,0,Sch
2025-10-08,John Jay College of Criminal Justice,0,Anna Maria College,0,Sch
2025-10-08,Johnson & Wales University (Providence),0,Wentworth Institute of Technology,0,Sch
2025-10-08,Maryville College (Tennessee),0,Asbury University,0,Sch
2025-10-08,Kean University,0,Brooklyn College,0,Sch
2025-10-08,King's College (Pennsylvania),0,"Rutgers, The State Univ. of New Jersey, Newark",0,Sch
2025-10-08,Monmouth College (Illinois),0,Knox College,0,Sch
2025-10-08,Lake Forest College,0,Lawrence University,0,Sch
2025-10-08,Lakeland University,0,Illinois Institute of Technology,0,Sch
2025-10-08,North Central College,0,Augustana College (Illinois),0,Sch
2025-10-08,"University of Maine, Farmington",0,University of Southern Maine,0,Sch
2025-10-08,Anderson University (Indiana),0,Manchester University,0,Sch
2025-10-08,Marietta College,0,Otterbein University,0,Sch
2025-10-08,Averett University,0,Randolph College,0,Sch
2025-10-08,Messiah University,0,Rowan University,0,Sch
2025-10-08,Clark University (Massachusetts),0,Babson College,0,Sch
2025-10-08,Wisconsin Lutheran College,0,Milwaukee School of Engineering,0,Sch
2025-10-08,"Penn State University, Altoona",0,Mount Aloysius College,0,Sch
2025-10-08,Mount Holyoke College,0,Smith College,0,Sch
2025-10-08,Swarthmore College,0,Muhlenberg College,0,Sch
2025-10-08,Muskingum University,0,Wilmington College (Ohio),0,Sch
2025-10-08,Nazareth University,0,State University of New York at Brockport,0,Sch
2025-10-08,Saint Joseph's College (Maine),0,New England College,0,Sch
2025-10-08,Benedictine University (Illinois),0,Rockford University,0,Sch
2025-10-08,State University of New York at Oneonta,0,Plattsburgh State University of New York,0,Sch
2025-10-08,Pomona-Pitzer Colleges,0,University of Redlands,0,Sch
2025-10-08,Rose-Hulman Institute of Technology,0,Franklin College,0,Sch
2025-10-08,"Fairleigh Dickinson University, Florham",0,"Rutgers, The State Univ. of New Jersey, Camden",0,Sch
2025-10-08,Bethel University (Minnesota),0,University of Wisconsin-La Crosse,0,Sch
2025-10-08,University of Wisconsin-Superior,0,The College of St. Scholastica,0,Sch
2025-10-08,Bridgewater College (Virginia),0,Shenandoah University,0,Sch
2025-10-08,Skidmore College,0,Rensselaer Polytechnic Institute,0,Sch
2025-10-08,Blackburn College,0,Spalding University,0,Sch
2025-10-08,State University of New York at Canton,0,State University of New York at Potsdam,0,Sch
2025-10-08,"Buffalo State, State University of New York",0,The State University of New York at Fredonia,0,Sch
2025-10-08,Union College (New York),0,Vassar College,0,Sch
2025-10-08,University of Hartford,0,University of New England,0,Sch
2025-10-08,Ursinus College,0,Washington College (Maryland),0,Sch
2025-10-08,Utica University,0,Russell Sage College,0,Sch
2025-10-08,Brandeis University,0,University of Massachusetts Boston,0,Sch
2025-10-08,Virginia Wesleyan University,0,University of Lynchburg,0,Sch
2025-10-08,Warren Wilson College,0,Brevard College,0,Sch
2025-10-08,University of Dubuque,0,Wartburg College,0,Sch
2025-10-08,Thiel College,0,Waynesburg University,0,Sch
2025-10-08,Illinois Wesleyan University,0,Wheaton College (Illinois),0,Sch
2025-10-08,University of Wisconsin-Stout,0,University of Wisconsin-Eau Claire,0,Sch
2025-10-08,University of Wisconsin-Stevens Point,0,University of Wisconsin-Oshkosh,0,Sch
2025-10-08,University of Wisconsin-Whitewater,0,University of Wisconsin-Platteville,0,Sch
2025-10-08,Worcester State University,0,Roger Williams University,0,Sch
2025-10-08,Wellesley College,0,Emerson College,0,Sch
2025-10-08,Marywood University,0,Saint Elizabeth University,0,Sch
2025-10-08,Elms College,0,Lasell University,0,Sch
2025-10-08,State University of New York at Morrisville,0,State University of New York at New Paltz,0,Sch
2025-10-08,Neumann University,0,Centenary University (New Jersey),0,Sch
2025-10-08,Bryn Mawr College,0,Haverford College,0,Sch
2025-10-08,Curry College,0,Western New England University,0,Sch
2025-10-08,Salve Regina University,0,Massachusetts Institute of Technology,0,Sch
2025-10-08,Rochester Institute of Technology,0,State University of New York at Geneseo,0,Sch
2025-10-08,Keuka College,0,Houghton University,0,Sch
2025-10-08,The University of Olivet,0,Kalamazoo College,0,Sch
2025-10-08,State University of New York Polytechnic Institute,0,Massachusetts College of Liberal Arts,0,Sch
2025-10-08,Immaculata University,0,Marymount University (Virginia),0,Sch
2025-10-08,Loras College,0,Luther College,0,Sch
2025-10-08,Montclair State University,0,Western Connecticut State University,0,Sch
2025-10-08,Lesley University,0,Fitchburg State University,0,Sch
2025-10-08,Elmira College,0,Hartwick College,0,Sch
2025-10-08,Albertus Magnus College,0,University of Saint Joseph (Connecticut),0,Sch
2025-10-08,Central College (Iowa),0,Simpson College,0,Sch
2025-10-08,Transylvania University,0,Berea College,0,Sch
2025-10-08,Piedmont University,0,LaGrange College,0,Sch
2025-10-08,Norwich University,0,Emmanuel College (Massachusetts),0,Sch
2025-10-08,Plymouth State University,0,Salem State University,0,Sch
2025-10-08,Mitchell College,0,Regis College (Massachusetts),0,Sch
2025-10-08,U.S. Coast Guard Academy,0,Springfield College,0,Sch
2025-10-08,Gwynedd Mercy University,0,Pratt Institute,0,Sch
2025-10-08,Suffolk University,0,Massachusetts Maritime Academy,0,Sch
2025-10-08,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,California Institute of Technology,0,Sch
2025-10-08,Ohio Northern University,0,Baldwin Wallace University,0,Sch
2025-10-08,Bethany College (West Virginia),0,Franciscan University of Steubenville,0,Sch
2025-10-08,Pacific University (Oregon),0,George Fox University,0,Sch
2025-10-08,University of Mary Hardin-Baylor,0,Southwestern University (Texas),0,Sch
2025-10-08,Westminster College (Missouri),0,Webster University,0,Sch
2025-10-08,Nichols College,0,Gordon College,0,Sch
2025-10-09,Lyon College,0,Eureka College,0,Sch
2025-10-10,Schreiner University,0,Hendrix College,0,Sch
2025-10-10,Aurora University,0,Marian University (Wisconsin),0,Sch
2025-10-10,McMurry University,0,University of the Ozarks (Arkansas),0,Sch
2025-10-10,Washington and Jefferson College,0,Chatham University,0,Sch
2025-10-10,Grove City College,0,Westminster College (Pennsylvania),0,Sch
2025-10-10,Concordia University Texas,0,University of Dallas,0,Sch
2025-10-10,University of St. Thomas (Texas),0,Austin College,0,Sch
2025-10-10,Centenary College (Louisiana),0,LeTourneau University,0,Sch
2025-10-11,California Lutheran University,0,"University of California, Santa Cruz",0,Sch
2025-10-11,Calvin University,0,The University of Olivet,0,Sch
2025-10-11,Carroll University (Wisconsin),0,Millikin University,0,Sch
2025-10-11,Washington University in St. Louis,0,Case Western Reserve University,0,Sch
2025-10-11,Vermont State University Castleton,0,University of Massachusetts Boston,0,Sch
2025-10-11,Centre College,0,Trinity University (Texas),0,Sch
2025-10-11,Chapman University,0,Pomona-Pitzer Colleges,0,Sch
2025-10-11,University of Chicago,0,Carnegie Mellon University,0,Sch
2025-10-11,Stevenson University,0,Albright College,0,Sch
2025-10-11,Bard College,0,Clarkson University,0,Sch
2025-10-11,Grinnell College,0,Coe College,0,Sch
2025-10-11,Middlebury College,0,Colby College,0,Sch
